City,Livability_Score,Listing_Type,Price,Sq_Ft,Beds,Baths,Estimated_monthly_payment,Crime,Employment,Housing,Schools,User_Ratings,Address_Line_1,Agent_Name,Agent_Company,Airports,Colleges,Military_Bases,Shopping_Centers,Parks_and_Recreation,Utilities,Kitchen_Features,HOA,Parking,Garage,Pool,Laundry,Pets_Allowed,State,Zipcode
Oakland,53,House ,795000.0,906.0,2,2,3755,F,D+,C-,D-,D-,6600 Sobrante Road,David Gunderman,Keller Williams Realty,1,3,2,3,3,2,9,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,895000.0,1223.0,2,2,4227,F,D+,C-,D-,D-,1555 Lakeside Drive Unit 110,Elana Bennett,Coldwell Banker Realty,2,3,2,0,5,3,0,No,Yes,Yes,No,No,No,CA,94612
Oakland,53,House ,529000.0,965.0,2,2,2498,F,D+,C-,D-,D-,42 Hunter Ct,Anthony Carrasco,Century 21 R.E. Alliance,1,3,1,1,2,3,0,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,520000.0,830.0,1,1,2456,F,D+,C-,D-,D-,574 48th St 403,Laura Arechiga,THE GRUBB CO. INC.,2,3,2,2,5,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,House ,1899000.0,1744.0,3,3,8969,F,D+,C-,D-,D-,7287 Claremont Ave #2634,Veronica McInerney,Corcoran Global Living,2,3,2,0,5,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94705
Oakland,53,House ,609000.0,993.0,2,1,2876,F,D+,C-,D-,D-,2306 109th Ave,Brandon Payton,Sereno,1,3,1,1,3,3,7,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,568000.0,1017.0,3,1,2683,F,D+,C-,D-,D-,9908 Saint Elmo Dr,Olania Sandez,Intero Real Estate Services,1,3,1,1,2,2,4,No,Yes,Yes,No,Yes,No,CA,94603
Oakland,53,Condo ,699000.0,1038.0,2,2,3301,F,D+,C-,D-,D-,424 Staten Ave 201,Andrea Chopp,Redfin,2,3,2,0,5,3,5,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,House ,689000.0,1146.0,2,2,3254,F,D+,C-,D-,D-,2277 E 19th St,Ramsin Jacob,eXp Realty of California Inc.,1,3,2,0,3,2,0,No,No,No,No,No,No,CA,94606
Oakland,53,Condo ,599000.0,930.0,1,1,2829,F,D+,C-,D-,D-,1018 4th Avenue # 101,Winnie Lai,Compass,2,3,2,0,5,1,0,Yes,Yes,No,Yes,Yes,Yes,CA,94606
Oakland,53,House ,898000.0,2415.0,4,3,4241,F,D+,C-,D-,D-,6279 Rocky Point Ct,Royce Cablayan,Sereno,1,2,2,1,3,3,8,No,No,No,No,Yes,No,CA,94605
Oakland,53,House ,599000.0,1013.0,3,1,2829,F,D+,C-,D-,D-,9771 Empire Rd,Daryll Canlas,"The Canlas Brothers, Inc",1,3,1,2,1,3,4,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,599000.0,1418.0,3,1,2829,F,D+,C-,D-,D-,8300 Iris St,Jon Foster,"eXp Realty of California, Inc",1,2,1,2,3,3,8,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,920000.0,1672.0,3,2,4345,F,D+,C-,D-,D-,6400 Mokelumne Ave,John O'Donnell,Lighthouse Realty,1,3,2,1,0,3,0,No,No,No,No,Yes,No,CA,94605
Oakland,53,Condo ,719000.0,907.0,1,1,3396,F,D+,C-,D-,D-,228 2nd Street,Alden Wong,Compass,2,3,2,2,5,2,2,Yes,Yes,No,Yes,Yes,Yes,CA,94607
Oakland,53,House ,749000.0,1457.0,3,2,3537,F,D+,C-,D-,D-,3119 35th Ave,Ton Dang,TD Real Estate,1,3,2,0,0,2,0,No,No,No,Yes,Yes,No,CA,94619
Oakland,53,House ,1195000.0,2765.0,4,2,5644,F,D+,C-,D-,D-,4609 Park Boulevard,David Gunderman,Keller Williams Realty,1,3,2,2,2,2,9,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,Condo ,499000.0,854.0,2,1,2357,F,D+,C-,D-,D-,8009 Greednridge Dr 3,Gary Robinson,Coldwell Banker Realty,1,2,1,2,4,3,0,No,Yes,Yes,No,No,No,CA,94605
Oakland,53,House ,1099000.0,2091.0,4,2,5190,F,D+,C-,D-,D-,2842 Magnolia St,Erica Marr,COMMUNITY REALTY & INVESTMENTS,2,3,2,3,5,3,4,No,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,599999.0,1506.0,3,2,2834,F,D+,C-,D-,D-,1505 Mitchell St,Behnaz Tehrani,Redfin,1,3,2,1,2,2,2,No,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,Condo ,785000.0,1311.0,2,2,3707,F,D+,C-,D-,D-,1555 Lakeside Dr 24,Tabia Berry,Corcoran Global Living,2,3,2,0,5,2,0,Yes,Yes,Yes,No,No,No,CA,94612
Oakland,53,Condo ,789999.0,1104.0,1,1,3731,F,D+,C-,D-,D-,309 4th Street # 109,Fatemah Nikchehi,Own Real Estate,2,3,2,2,5,2,2,Yes,Yes,No,Yes,Yes,No,CA,94607
Oakland,53,Condo ,615000.0,1481.0,3,3,2905,F,D+,C-,D-,D-,252 International Blvd 101,Davide Pio,BCRE,2,3,2,1,5,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,House ,1028888.0,2538.0,4,3,4859,F,D+,C-,D-,D-,2607 Oliver Ave,Joseph Yu,CalNest Financial & Realty,1,2,1,2,3,3,9,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,719000.0,1080.0,2,1,3396,F,D+,C-,D-,D-,3001 Millsbrae Avenue,Jenny Wang,Golden Gate Sotheby's International Realty,1,3,2,1,0,3,0,Yes,Yes,Yes,No,No,No,CA,94605
Oakland,53,House ,844900.0,1153.0,3,2,3990,F,D+,C-,D-,D-,864 McElroy St,Aaron Baluyot,Redfin,2,3,2,3,5,3,4,No,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,738000.0,1111.0,3,1,3485,F,D+,C-,D-,D-,340 Foothill Blvd,Laura Wong,Formality Real Estate,2,3,2,1,5,2,8,No,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,House ,578888.0,1080.0,3,2,2734,F,D+,C-,D-,D-,7221 Ney Ave,Darryl Glass,Real Estate Agent,1,3,1,1,3,2,3,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,939000.0,1361.0,2,1,4435,F,D+,C-,D-,D-,535 Zorah Street,Tina Chen,Golden Gate Sotheby's International Realty,2,3,2,1,5,2,1,Yes,Yes,Yes,No,No,No,CA,94606
Oakland,53,House ,789000.0,1199.0,3,2,3726,F,D+,C-,D-,D-,2439 68th Avenue,Sean Fruth,Golden Gate Sotheby's International Realty,1,3,2,1,1,4,2,Yes,Yes,Yes,No,No,No,CA,94605
Oakland,53,Condo ,725000.0,898.0,1,1,3424,F,D+,C-,D-,D-,200 2nd St 304,Toni Hanna,Compass,2,3,2,2,5,3,5,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,Condo ,425000.0,792.0,2,2,2007,F,D+,C-,D-,D-,455 Crescent St 318,Ashley Sollars,Exp Realty of California Inc.,2,3,2,0,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,House ,749000.0,1002.0,2,1,3537,F,D+,C-,D-,D-,2950 Morcom Avenue,Anne McKereghan,Golden Gate Sotheby's International Realty,1,3,2,1,0,3,0,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,House ,725000.0,1060.0,2,2,3424,F,D+,C-,D-,D-,389 Belmont St 105,Cha Mi Kang,Compass,2,3,2,0,5,2,0,No,No,No,No,Yes,No,CA,94610
Oakland,53,Condo ,499000.0,1378.0,1,1,2357,F,D+,C-,D-,D-,255 3rd St 210,Sarah Arnold,Keller Williams Realty,2,3,2,2,5,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,Condo ,849000.0,1062.0,2,2,4010,F,D+,C-,D-,D-,311 2nd Street 703,Liana Dickson,ZIP CODE EAST BAY,2,3,2,2,5,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,585000.0,1114.0,1,2,2763,F,D+,C-,D-,D-,1201 Pine St 140,Joe Knipp,GI Joe Homes Inc,2,3,2,3,4,2,6,No,No,No,No,Yes,No,CA,94607
Oakland,53,Condo ,899000.0,1186.0,2,2,4246,F,D+,C-,D-,D-,311 Oak St PH7,Bach Nguyen,JACK LONDON SQUARE REALTY,2,3,2,1,5,3,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94607
Oakland,53,Condo ,399000.0,618.0,1,1,1884,F,D+,C-,D-,D-,988 Franklin Street Unit 307,Janice Lee,Coldwell Banker Realty,2,3,2,1,5,3,0,No,Yes,Yes,No,No,No,CA,94607
Oakland,53,Condo ,659000.0,860.0,1,1,3112,F,D+,C-,D-,D-,565 Bellevue Ave 704,Steve Kelley,WINKLER REAL ESTATE GROUP,2,3,2,0,5,2,11,Yes,Yes,Yes,Yes,Yes,Yes,CA,94610
Oakland,53,Condo ,649000.0,1382.0,2,2,3065,F,D+,C-,D-,D-,1555 Lakeside 181,Azadeh Yazdi,The GRUBB Company,2,3,2,0,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,Condo ,499000.0,901.0,1,1,2357,F,D+,C-,D-,D-,4134 Manila,Kim Cole,Kim Cole Real Estate,2,3,2,1,5,2,3,Yes,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,House ,879950.0,1344.0,3,2,4156,F,D+,C-,D-,D-,3293 Blandon Rd,Steve Kendall,Security Pacific Real Estate,1,2,1,3,3,2,3,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,724888.0,1072.0,2,2,3424,F,D+,C-,D-,D-,10809 McIntyre St,Patty Cerrillo,Capital Estates Realty,1,2,1,1,3,2,0,No,No,No,No,No,No,CA,94605
Oakland,53,Condo ,449000.0,659.0,1,1,2121,F,D+,C-,D-,D-,325 Lenox Ave 106,Stacey Isaacs,Compass,2,3,2,0,5,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,House ,499000.0,897.0,3,1,2357,F,D+,C-,D-,D-,9824 Lawlor St,Tina Harris,Better Homes Realty,1,2,1,1,3,2,1,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,599000.0,1093.0,3,2,2829,F,D+,C-,D-,D-,2116 Seminary,Eli Beyder,Compass,1,3,2,1,0,2,8,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,479000.0,665.0,1,1,2262,F,D+,C-,D-,D-,2005 Pleasant Valley Ave 117,John Woodley,"John Woodley, Broker",2,3,2,2,4,2,8,Yes,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,499000.0,900.0,2,1,2357,F,D+,C-,D-,D-,633 Valle Vista Ave 1,Logan Rose,Compass,2,3,2,0,5,3,1,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,Condo ,575000.0,720.0,1,1,2716,F,D+,C-,D-,D-,1 Kelton Ct 4J,Ellis Clark,Compass,2,3,2,1,5,2,3,Yes,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,549000.0,970.0,2,1,2593,F,D+,C-,D-,D-,288 Whitmore St 214,Anders Lee,United Brokers Real Estate,2,3,2,2,5,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,799000.0,849.0,2,1,3774,F,D+,C-,D-,D-,3411 Kansas Street,David Gunderman,Keller Williams Realty,1,3,2,0,0,3,8,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,Condo ,650000.0,861.0,2,2,3070,F,D+,C-,D-,D-,655 12th St 319,Helen Kwong,RED OAK REALTY,2,3,2,3,5,2,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94607
Oakland,53,Condo ,588000.0,1138.0,2,1,2777,F,D+,C-,D-,D-,193 Montecito Ave 104,Kevin Cunningham,RED OAK REALTY,2,3,2,1,5,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,House ,489000.0,817.0,2,2,2309,F,D+,C-,D-,D-,539 Douglas Ave,Howard Kees,"KEES REALTY, INC.",1,3,1,1,3,2,7,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,549000.0,880.0,2,1,2593,F,D+,C-,D-,D-,1308 62nd Ave,Erica Marr,COMMUNITY REALTY & INVESTMENTS,1,3,2,0,0,3,1,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,588000.0,1189.0,2,1,2777,F,D+,C-,D-,D-,1321 Seminary Ave,Jonathan Warlich,Keller Williams Tri-Valley,1,3,2,0,0,2,5,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,598000.0,1034.0,2,2,2824,F,D+,C-,D-,D-,385 Jayne Ave 112,Lee Goodwin,RED OAK REALTY,2,3,2,0,5,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,House ,648900.0,1527.0,1,2,3065,F,D+,C-,D-,D-,850 W Grand Ave 2,Brittany Ng,Homestead Real Estate,2,3,2,1,5,3,4,No,No,No,No,Yes,No,CA,94607
Oakland,53,House ,459000.0,646.0,1,1,2168,F,D+,C-,D-,D-,2407 Telegraph Ave 312,Vince Ergas,Compass,2,3,2,1,5,2,0,No,No,No,No,No,No,CA,94612
Oakland,53,House ,799900.0,1802.0,4,2,3778,F,D+,C-,D-,D-,8032 Hillside St,Brian Zhu,Cozy Home Real Estate,1,3,1,2,3,3,2,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,597000.0,1495.0,5,2,2820,F,D+,C-,D-,D-,314 Burlwood Ave,Ricky Chan,Keller Williams Tri-Valley,1,3,1,1,2,2,5,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,998000.0,1040.0,2,1,4713,F,D+,C-,D-,D-,868 40th,Maya Hiersoux,BHG RE Reliance Partners,2,3,2,2,5,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,1199900.0,2178.0,4,2,5667,F,D+,C-,D-,D-,2926 56th Ave,David Azimi,Intero Real Estate Services,1,3,2,1,0,3,4,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,1465000.0,1710.0,3,2,6919,F,D+,C-,D-,D-,690 58th St,Darryl Glass,Real Estate Agent,2,3,2,1,5,3,7,No,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,Condo ,599000.0,1019.0,2,2,2829,F,D+,C-,D-,D-,22 Moss Ave 204,Amanda Brunato,Compass,2,3,2,1,5,3,4,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,Condo ,685000.0,766.0,1,1,3235,F,D+,C-,D-,D-,222 Broadway 1009,Kim Cole,Kim Cole Real Estate,2,3,2,1,5,3,11,Yes,Yes,Yes,Yes,Yes,Yes,CA,94607
Oakland,53,House ,935000.0,1487.0,3,3,4416,F,D+,C-,D-,D-,4227 Masterson St,Yi Mei Chen Liu,Real Estate Agent,1,3,2,0,0,2,10,No,Yes,Yes,No,Yes,No,CA,94619
Oakland,53,Condo ,949000.0,1608.0,2,2,4482,F,D+,C-,D-,D-,177 19th Street 1D,Ann Lovi,COMPASS,2,3,2,0,5,2,8,Yes,Yes,Yes,Yes,Yes,Yes,CA,94612
Oakland,53,Condo ,419000.0,668.0,1,1,1979,F,D+,C-,D-,D-,5 Embarcadero 137,Marlene Daniels,CALDECOTT PROPERTIES,2,3,2,1,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,698000.0,1333.0,5,3,3297,F,D+,C-,D-,D-,1993 38th Ave,Hector And  Ana Vasquez,Compass,1,3,2,1,0,2,2,No,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,House ,485000.0,667.0,1,1,2291,F,D+,C-,D-,D-,365 Perkins Street 305,Mansfield Kimbro,Better Homes and Gardens Real Estate Thrive,2,3,2,0,5,2,0,No,Yes,Yes,No,No,No,CA,94610
Oakland,53,House ,649000.0,1343.0,2,1,3065,F,D+,C-,D-,D-,1632 68th Ave,David Newton,Coldwell Banker Realty,1,3,2,0,0,3,0,No,Yes,Yes,No,No,No,CA,94621
Oakland,53,Condo ,639000.0,1031.0,2,2,3018,F,D+,C-,D-,D-,551 Jean St 314,Simone Koga,Compass,2,3,2,0,5,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,Condo ,798000.0,1027.0,2,2,3769,F,D+,C-,D-,D-,555 10th Street # 415,Wai Chen Cheung,"eXp Realty of California, Inc",2,3,2,2,5,3,0,Yes,Yes,No,Yes,Yes,No,CA,94607
Oakland,53,Condo ,620000.0,835.0,1,1,2928,F,D+,C-,D-,D-,1 Lakeside Dr 506,Barry Pilger,STAFFORD REAL ESTATE,2,3,2,0,5,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,House ,625000.0,1502.0,4,2,2952,F,D+,C-,D-,D-,2419 Linden Street,Nicole Solari,Level Up Realty,2,3,2,2,5,3,0,No,Yes,Yes,No,Yes,No,CA,94607
Oakland,53,Condo ,688888.0,1116.0,2,2,3254,F,D+,C-,D-,D-,303 Adams Street # 208,Malin Kansal,Vanguard Properties,2,3,2,1,5,2,5,Yes,Yes,No,Yes,Yes,No,CA,94610
Oakland,53,House ,599000.0,1195.0,2,2,2829,F,D+,C-,D-,D-,22 Moss Ave 111,Mariaelena Diaz,eXp Realty of California Inc.,2,3,2,1,5,2,0,No,Yes,Yes,No,No,No,CA,94610
Oakland,53,House ,550000.0,1574.0,3,2,2598,F,D+,C-,D-,D-,1157 71st Ave,Nicole Harden,Realm Real Estate,1,3,2,0,0,2,2,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,699950.0,1812.0,4,3,3306,F,D+,C-,D-,D-,1136 92nd Ave,Ron Davis,San Ramon Valley Inv.,1,3,1,0,3,2,2,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,475000.0,1192.0,2,1,2243,F,D+,C-,D-,D-,1121 104th Ave,Mason M Yanowitz,Real Estate Source Inc.,1,3,1,1,3,2,1,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,499000.0,780.0,2,1,2357,F,D+,C-,D-,D-,823 105th Ave,Thomas G. Nixon,eXp Realty of California Inc.,1,3,1,1,4,2,0,No,No,No,No,No,No,CA,94603
Oakland,53,House ,550000.0,1000.0,3,1,2598,F,D+,C-,D-,D-,2416 94th Ave,Yongying Lin,BQ Group,1,2,1,1,3,3,4,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,1250000.0,2346.0,3,2,5904,F,D+,C-,D-,D-,164 Duncan Way,Steven Wiley,Bay Area Real Estate Group,1,3,2,3,4,2,2,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,695000.0,970.0,3,2,3282,F,D+,C-,D-,D-,1495 74th Ave,Howard Kees,"KEES REALTY, INC.",1,3,1,1,1,2,4,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,550000.0,900.0,3,2,2598,F,D+,C-,D-,D-,686 10th St 5,Heng Chieng,Intero Real Estate Services,2,3,2,2,5,3,4,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,898000.0,1050.0,3,1,4241,F,D+,C-,D-,D-,871 43rd Street,Anthony Cassel,Golden Gate Sotheby's International Realty,2,3,2,2,5,3,1,Yes,Yes,Yes,No,No,No,CA,94608
Oakland,53,House ,479000.0,798.0,3,1,2262,F,D+,C-,D-,D-,1627 83rd Ave,Tina Harris,Better Homes Realty,1,3,1,1,3,3,1,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,759000.0,1148.0,2,2,3585,F,D+,C-,D-,D-,507 Wickson Avenue 102,Veronica Allen,Bay Cities Rlty & Home Loan,2,3,2,0,5,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,House ,750000.0,1735.0,4,2,3542,F,D+,C-,D-,D-,1721 73rd Ave,Phong Tran,VALVA REALTY COMPANY,1,3,1,1,1,3,4,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,499000.0,1066.0,2,1,2357,F,D+,C-,D-,D-,1637 100th Avenue,Yolanda Shuaibe,GLOBAL VILLAGE PROPERTIES & MANAGEMENT CO.,1,2,1,1,3,3,1,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,480000.0,945.0,3,2,2267,F,D+,C-,D-,D-,989 Webster St 541,Hui Kai Pi,Realty ONE Group Future,2,3,2,1,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,575000.0,1181.0,2,1,2716,F,D+,C-,D-,D-,6938 Lockwood Street,Sunny Lau,Century 21 Realty Alliance Fine Homes and Estates,1,3,2,2,1,2,1,Yes,No,No,Yes,No,No,CA,94621
Oakland,53,House ,650000.0,1250.0,2,1,3070,F,D+,C-,D-,D-,1515 15th Avenue,Diana Delosrios,"Alta Realty Group Ca, Inc.",1,3,2,0,5,3,0,No,Yes,Yes,No,Yes,No,CA,94606
Oakland,53,House ,1199000.0,1968.0,4,3,5663,F,D+,C-,D-,D-,4525 Sequoyah Road,Pamela K. Sweeney,Golden Gate Sotheby's International Realty,1,2,1,2,4,2,1,Yes,Yes,Yes,No,No,No,CA,94605
Oakland,53,House ,1295000.0,1504.0,3,3,6116,F,D+,C-,D-,D-,6768 Manor Crest,Michael Thompson,Golden Gate Sotheby's International Realty,2,3,2,1,5,4,1,Yes,Yes,Yes,No,No,No,CA,94618
Oakland,53,Condo ,448000.0,767.0,1,1,2116,F,D+,C-,D-,D-,1425 Lakeside Dr 306,Buffie Choi,Calnet Real Estate Solutions Inc,2,3,2,0,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,Townhouse ,1275000.0,1657.0,3,2,6022,F,D+,C-,D-,D-,1867 Grand View Drive,Fred Perkins,Golden Gate Sotheby's International Realty,1,3,2,1,3,3,0,Yes,Yes,Yes,No,No,No,CA,94618
Oakland,53,House ,749000.0,1835.0,4,2,3537,F,D+,C-,D-,D-,2488 Mavis St,Conrad Bassett,Outsource Relocation Partners,1,3,2,1,0,2,3,No,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,House ,980000.0,1865.0,4,2,4628,F,D+,C-,D-,D-,3129 Madera Avenue,Elisa Uribe,Golden Gate Sotheby's International Realty,1,3,2,1,0,4,1,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,Condo ,558888.0,798.0,1,1,2640,F,D+,C-,D-,D-,585 9th St #631,Benjamin Pittenger,Real Estate Agent,2,3,2,2,5,1,1,Yes,Yes,Yes,No,Yes,No,CA,94607
Oakland,53,Condo ,499950.0,773.0,1,1,2361,F,D+,C-,D-,D-,300 Caldecott Ln 107,Kristina Lum,SKYE Real Estate,1,3,2,1,3,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94618
Oakland,53,Condo ,875000.0,1768.0,3,2,4132,F,D+,C-,D-,D-,2880 Helen Street,Christine Gallina,All East Bay Properties,2,3,2,2,5,2,2,Yes,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,559950.0,1013.0,2,1,2645,F,D+,C-,D-,D-,1725 102nd Ave,Lucy Corzantes,Sunshine Realty,1,2,1,1,3,3,1,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,979000.0,1460.0,1,1,4624,F,D+,C-,D-,D-,1095 59th Street 4,Patricia Rogers,COMPASS,2,3,2,3,5,2,8,Yes,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,399000.0,622.0,1,1,1884,F,D+,C-,D-,D-,555 Jean St 523,Intero Real Estate Services ,Intero Real Estate Services,2,3,2,0,5,2,0,No,No,No,Yes,No,No,CA,94610
Oakland,53,House ,879000.0,1987.0,4,3,4151,F,D+,C-,D-,D-,1 Twitter Court,Anne McKereghan,Golden Gate Sotheby's International Realty,1,3,2,1,0,3,0,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,Condo ,559000.0,1085.0,1,2,2640,F,D+,C-,D-,D-,386 Santa Clara Avenue # 201,Francine Bailey-Byrd,eXp Realty of California Inc.,2,3,2,0,5,4,1,Yes,Yes,Yes,Yes,Yes,Yes,CA,94610
Oakland,53,Condo ,439000.0,843.0,2,1,2073,F,D+,C-,D-,D-,3489 Midvale Ave 5,Delores Dee Johnson,"Owens Real Estate, Inc.",1,3,2,0,0,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,Condo ,580000.0,1251.0,2,3,2739,F,D+,C-,D-,D-,815 Tubman Drive,Helen Zhou,Diamond Hills Realty,1,3,1,0,4,1,0,Yes,Yes,Yes,No,Yes,No,CA,94603
Oakland,53,Condo ,615000.0,905.0,1,1,2905,F,D+,C-,D-,D-,1755 Broadway Street # 51,Anthony Lopez,CalPremiere Inc.,2,3,2,0,5,3,2,Yes,Yes,No,Yes,Yes,No,CA,94612
Oakland,53,House ,949000.0,899.0,2,1,4482,F,D+,C-,D-,D-,409 Martin Luther King Jr Way,Adel Nahshal,Better Homes and Gardens Real Estate Reliance Partners,2,3,2,2,5,4,0,Yes,Yes,Yes,No,No,No,CA,94607
Oakland,53,Townhouse ,479900.0,1255.0,2,2,2266,F,D+,C-,D-,D-,3610 Green Acre Road # 6,Anh Pham,SkyGroup Realty Inc.,1,3,2,0,0,3,2,Yes,No,No,Yes,Yes,No,CA,94619
Oakland,53,Townhouse ,479900.0,1272.0,2,2,2266,F,D+,C-,D-,D-,3604 Green Acre Road # 3,Anh Pham,SkyGroup Realty Inc.,1,3,2,0,0,3,0,Yes,No,No,Yes,Yes,No,CA,94619
Oakland,53,Condo ,595000.0,1082.0,2,2,2810,F,D+,C-,D-,D-,336 E 15th St 104,Vinny Manguyen,eXp Realty of California,2,3,2,1,5,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,House ,1399000.0,2493.0,4,2,6607,F,D+,C-,D-,D-,3785 Harrison St,David R. Valva,VALVA REALTY COMPANY,2,3,2,1,5,2,4,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,635500.0,1246.0,2,2,3001,F,D+,C-,D-,D-,423 7th St 615,Ann Fok,PACIFIC SALES & MANAGEMENT,2,3,2,2,5,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,520000.0,922.0,2,1,2456,F,D+,C-,D-,D-,7826 Lockwood,Leah Fowler,Sterling Royal Real Estate,1,3,1,1,3,3,1,Yes,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,549900.0,900.0,2,1,2597,F,D+,C-,D-,D-,6243 Hilton St,Dan Thomas,DAY AND NIGHT REALTY,1,3,2,1,0,2,3,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,399999.0,1061.0,2,1,1889,F,D+,C-,D-,D-,1555 Mitchell St,Maureen Connor,Equity Capital Real Estate,1,3,2,0,2,2,1,No,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,House ,510000.0,1007.0,2,1,2409,F,D+,C-,D-,D-,3401 66th Avenue,Denise Parker,Berkshire Hathaway Drysdale Properties,1,3,2,1,2,3,2,Yes,No,No,Yes,Yes,No,CA,94605
Oakland,53,House ,515000.0,727.0,2,1,2432,F,D+,C-,D-,D-,2679 75th Ave,Howard Kees,"KEES REALTY, INC.",1,3,1,1,3,2,5,No,Yes,Yes,Yes,Yes,No,CA,94605
